id,som,2019-01-B2,2019-01-B3,2019-01-B4,2019-01-B5,2019-01-B6,2019-01-B7,2019-01-B8,2019-01-B8A,2019-01-B11,2019-01-B12,2019-02-B2,2019-02-B3,2019-02-B4,2019-02-B5,2019-02-B6,2019-02-B7,2019-02-B8,2019-02-B8A,2019-02-B11,2019-02-B12,2019-03-B2,2019-03-B3,2019-03-B4,2019-03-B5,2019-03-B6,2019-03-B7,2019-03-B8,2019-03-B8A,2019-03-B11,2019-03-B12,2019-04-B2,2019-04-B3,2019-04-B4,2019-04-B5,2019-04-B6,2019-04-B7,2019-04-B8,2019-04-B8A,2019-04-B11,2019-04-B12,2019-05-B2,2019-05-B3,2019-05-B4,2019-05-B5,2019-05-B6,2019-05-B7,2019-05-B8,2019-05-B8A,2019-05-B11,2019-05-B12,2019-06-B2,2019-06-B3,2019-06-B4,2019-06-B5,2019-06-B6,2019-06-B7,2019-06-B8,2019-06-B8A,2019-06-B11,2019-06-B12,2019-07-B2,2019-07-B3,2019-07-B4,2019-07-B5,2019-07-B6,2019-07-B7,2019-07-B8,2019-07-B8A,2019-07-B11,2019-07-B12,2019-08-B2,2019-08-B3,2019-08-B4,2019-08-B5,2019-08-B6,2019-08-B7,2019-08-B8,2019-08-B8A,2019-08-B11,2019-08-B12,2019-09-B2,2019-09-B3,2019-09-B4,2019-09-B5,2019-09-B6,2019-09-B7,2019-09-B8,2019-09-B8A,2019-09-B11,2019-09-B12,2019-10-B2,2019-10-B3,2019-10-B4,2019-10-B5,2019-10-B6,2019-10-B7,2019-10-B8,2019-10-B8A,2019-10-B11,2019-10-B12,2019-11-B2,2019-11-B3,2019-11-B4,2019-11-B5,2019-11-B6,2019-11-B7,2019-11-B8,2019-11-B8A,2019-11-B11,2019-11-B12,2019-12-B2,2019-12-B3,2019-12-B4,2019-12-B5,2019-12-B6,2019-12-B7,2019-12-B8,2019-12-B8A,2019-12-B11,2019-12-B12,2020-01-B2,2020-01-B3,2020-01-B4,2020-01-B5,2020-01-B6,2020-01-B7,2020-01-B8,2020-01-B8A,2020-01-B11,2020-01-B12,2020-02-B2,2020-02-B3,2020-02-B4,2020-02-B5,2020-02-B6,2020-02-B7,2020-02-B8,2020-02-B8A,2020-02-B11,2020-02-B12,2020-03-B2,2020-03-B3,2020-03-B4,2020-03-B5,2020-03-B6,2020-03-B7,2020-03-B8,2020-03-B8A,2020-03-B11,2020-03-B12,2020-04-B2,2020-04-B3,2020-04-B4,2020-04-B5,2020-04-B6,2020-04-B7,2020-04-B8,2020-04-B8A,2020-04-B11,2020-04-B12,2020-05-B2,2020-05-B3,2020-05-B4,2020-05-B5,2020-05-B6,2020-05-B7,2020-05-B8,2020-05-B8A,2020-05-B11,2020-05-B12,2020-06-B2,2020-06-B3,2020-06-B4,2020-06-B5,2020-06-B6,2020-06-B7,2020-06-B8,2020-06-B8A,2020-06-B11,2020-06-B12,2020-07-B2,2020-07-B3,2020-07-B4,2020-07-B5,2020-07-B6,2020-07-B7,2020-07-B8,2020-07-B8A,2020-07-B11,2020-07-B12,2020-08-B2,2020-08-B3,2020-08-B4,2020-08-B5,2020-08-B6,2020-08-B7,2020-08-B8,2020-08-B8A,2020-08-B11,2020-08-B12,2020-09-B2,2020-09-B3,2020-09-B4,2020-09-B5,2020-09-B6,2020-09-B7,2020-09-B8,2020-09-B8A,2020-09-B11,2020-09-B12,2020-10-B2,2020-10-B3,2020-10-B4,2020-10-B5,2020-10-B6,2020-10-B7,2020-10-B8,2020-10-B8A,2020-10-B11,2020-10-B12,2020-11-B2,2020-11-B3,2020-11-B4,2020-11-B5,2020-11-B6,2020-11-B7,2020-11-B8,2020-11-B8A,2020-11-B11,2020-11-B12,2020-12-B2,2020-12-B3,2020-12-B4,2020-12-B5,2020-12-B6,2020-12-B7,2020-12-B8,2020-12-B8A,2020-12-B11,2020-12-B12,2021-01-B2,2021-01-B3,2021-01-B4,2021-01-B5,2021-01-B6,2021-01-B7,2021-01-B8,2021-01-B8A,2021-01-B11,2021-01-B12,2021-02-B2,2021-02-B3,2021-02-B4,2021-02-B5,2021-02-B6,2021-02-B7,2021-02-B8,2021-02-B8A,2021-02-B11,2021-02-B12,2021-03-B2,2021-03-B3,2021-03-B4,2021-03-B5,2021-03-B6,2021-03-B7,2021-03-B8,2021-03-B8A,2021-03-B11,2021-03-B12,2021-04-B2,2021-04-B3,2021-04-B4,2021-04-B5,2021-04-B6,2021-04-B7,2021-04-B8,2021-04-B8A,2021-04-B11,2021-04-B12,2021-05-B2,2021-05-B3,2021-05-B4,2021-05-B5,2021-05-B6,2021-05-B7,2021-05-B8,2021-05-B8A,2021-05-B11,2021-05-B12,2021-06-B2,2021-06-B3,2021-06-B4,2021-06-B5,2021-06-B6,2021-06-B7,2021-06-B8,2021-06-B8A,2021-06-B11,2021-06-B12,2021-07-B2,2021-07-B3,2021-07-B4,2021-07-B5,2021-07-B6,2021-07-B7,2021-07-B8,2021-07-B8A,2021-07-B11,2021-07-B12,2021-08-B2,2021-08-B3,2021-08-B4,2021-08-B5,2021-08-B6,2021-08-B7,2021-08-B8,2021-08-B8A,2021-08-B11,2021-08-B12,2021-09-B2,2021-09-B3,2021-09-B4,2021-09-B5,2021-09-B6,2021-09-B7,2021-09-B8,2021-09-B8A,2021-09-B11,2021-09-B12,2021-10-B2,2021-10-B3,2021-10-B4,2021-10-B5,2021-10-B6,2021-10-B7,2021-10-B8,2021-10-B8A,2021-10-B11,2021-10-B12,2021-11-B2,2021-11-B3,2021-11-B4,2021-11-B5,2021-11-B6,2021-11-B7,2021-11-B8,2021-11-B8A,2021-11-B11,2021-11-B12,2021-12-B2,2021-12-B3,2021-12-B4,2021-12-B5,2021-12-B6,2021-12-B7,2021-12-B8,2021-12-B8A,2021-12-B11,2021-12-B12
407,3.60917,359.0,462.0,628.0,709.3333333333334,768.6666666666666,816.6666666666666,962.0,945.0,1683.6666666666667,1480.0,7769.0,7597.5,7902.666666666667,7932.5,7810.5,7605.333333333333,8233.333333333334,7441.0,844.0,921.6666666666666,433.875,492.625,668.625,767.125,809.625,870.5,976.375,1001.5,1796.625,1679.125,580.625,634.75,789.875,900.0,930.5,995.75,1058.625,1118.125,1892.25,1731.375,461.2,527.8,676.4,794.0,818.4,902.6,957.8,1017.2,1852.0,1653.4,483.2857142857143,580.5714285714286,601.2857142857143,828.8571428571429,1225.7142857142858,1363.142857142857,1360.571428571429,1488.428571428571,1922.857142857143,1583.7142857142858,656.0,686.0,457.6666666666667,890.0,2275.333333333333,3081.0,2770.6666666666665,3151.333333333333,1534.0,990.0,2947.0,2932.333333333333,2736.6666666666665,3072.333333333333,4454.0,5365.0,5603.333333333333,5380.5,3027.5,2033.0,331.0625,565.625,537.1875,991.9375,2262.125,2882.375,3129.125,3195.5,1826.9375,986.3125,484.75,707.15,1117.9,1419.8,1635.5,1858.7,2154.75,2217.05,2435.05,1655.9,3262.333333333333,3258.083333333333,3369.583333333333,3437.5,3358.5,3324.583333333333,3599.333333333333,3310.4166666666665,1296.3333333333333,1212.5,6166.9375,5976.6875,6336.1875,6395.125,6294.4375,6189.5,6790.1875,6155.1875,1104.6875,1156.75,7207.857142857143,7060.214285714285,7394.428571428572,7416.0,7234.5,7090.571428571428,7724.428571428572,6956.214285714285,657.6428571428571,726.0,7769.0,7597.5,7902.666666666667,7932.5,7810.5,7605.333333333333,8233.333333333334,7441.0,844.0,921.6666666666666,4876.375,4858.375,5105.0,4972.0,4783.5,4797.625,5340.75,4693.25,976.75,962.0,502.5,563.8333333333334,710.5,773.6666666666666,795.3333333333334,864.5,984.3333333333334,969.8333333333334,1685.0,1557.6666666666667,557.4285714285714,617.7142857142857,749.4285714285714,822.2857142857143,903.1428571428572,985.0,1083.142857142857,1092.857142857143,1851.571428571429,1691.142857142857,388.5,530.0,510.0,740.5,1179.5,1291.5,1289.0,1364.5,1640.0,1263.0,932.0666666666668,1055.0666666666666,750.4666666666667,1153.3333333333333,3231.266666666667,4328.266666666666,4298.066666666667,4411.0,2047.6666666666667,1200.7333333333331,303.6666666666667,494.3333333333333,294.3333333333333,650.1666666666666,2747.1666666666665,3857.8333333333335,3913.5,4055.0,1695.5,740.0,589.4,901.0,1131.6,1566.0,2473.8,2935.0,3180.8,3313.8,2774.6,1842.8,607.4285714285714,755.4285714285714,1018.7142857142856,1133.428571428571,1218.571428571429,1321.142857142857,1504.0,1473.7142857142858,1939.0,1618.2857142857142,2772.1666666666665,2734.333333333333,2905.833333333333,2824.6666666666665,2810.1666666666665,2781.0,3076.5,2781.0,995.5,962.8333333333334,1883.5454545454545,1904.0,2153.2727272727275,2177.454545454545,2127.818181818182,2177.181818181818,2481.181818181818,2212.0,925.181818181818,876.2727272727273,1398.375,1425.625,1671.375,1660.0,1651.375,1699.0,2025.375,1776.5,1070.5,985.5,6090.5,5933.666666666667,6279.833333333333,6124.5,6040.166666666667,5948.833333333333,6635.0,5870.0,912.6666666666666,976.0,1711.0,1806.4444444444443,2043.2222222222224,2038.555555555556,2061.777777777778,2068.1111111111118,2383.333333333333,2131.333333333333,1072.0,999.3333333333334,536.6666666666666,581.4444444444445,727.5555555555555,800.5555555555555,819.8888888888889,875.8888888888889,970.1111111111112,990.1111111111112,1714.111111111111,1523.3333333333333,551.0,614.0,748.0,867.3333333333334,933.8333333333334,1004.3333333333334,1062.0,1125.8333333333333,1854.8333333333333,1659.8333333333333,436.0833333333333,578.1666666666666,485.3333333333333,770.75,1667.25,1967.9166666666667,2029.5833333333333,2034.0,1785.3333333333333,1260.1666666666667,933.0,996.4545454545456,742.2727272727273,1210.4545454545455,3466.090909090909,4695.636363636364,4530.363636363636,4778.181818181818,2041.636363636364,1128.8181818181818,574.5,976.25,789.75,1464.0,3303.5,3908.0,3938.0,4201.5,2362.25,1238.0,719.0,991.2727272727273,1303.8181818181818,1633.8181818181818,1893.8181818181815,2066.454545454545,2218.0,2321.0,2830.909090909091,2250.2727272727275,159.66666666666666,209.16666666666663,328.3333333333333,377.5,396.9166666666667,451.9166666666667,513.3333333333334,543.0833333333334,1250.8333333333333,1184.8333333333333,3246.6666666666665,3242.5,3413.6666666666665,3528.0,3401.333333333333,3309.333333333333,3416.6666666666665,3231.1666666666665,961.8333333333334,934.0,8985.454545454546,8776.545454545454,8998.363636363636,9045.727272727272,8741.181818181818,8371.454545454546,8925.0,8107.181818181818,654.9090909090909,764.7272727272727
224,2.57878,381.0,533.3333333333334,813.6666666666666,914.0,962.6666666666666,1038.0,1193.3333333333333,1163.6666666666667,1831.0,1602.6666666666667,8308.0,8294.333333333334,8689.333333333334,8744.333333333334,8617.0,8347.666666666666,9152.0,8244.666666666666,895.6666666666666,1012.6666666666666,552.5,698.25,1030.25,1104.5,1195.0,1284.25,1507.5,1451.5,2351.75,2163.75,717.4,900.0,1208.8,1330.6,1404.0,1515.0,1675.2,1685.4,2664.6,2410.4,682.6666666666666,887.3333333333334,1196.0,1312.3333333333333,1383.6666666666667,1508.6666666666667,1704.0,1677.0,2638.0,2337.0,847.3333333333334,1103.3333333333333,1381.3333333333333,1568.3333333333333,1769.0,1961.6666666666667,2096.6666666666665,2120.333333333333,2930.6666666666665,2530.333333333333,582.5,829.5,645.5,1173.5,2554.5,2893.0,2809.0,2966.0,2230.5,1513.0,265.0,490.6666666666667,215.33333333333331,861.3333333333334,4203.666666666667,5262.666666666667,4784.0,5413.0,2427.333333333333,1170.6666666666667,399.625,754.375,715.0,1515.0,2658.125,3067.625,3357.75,3473.5,2435.125,1482.125,454.7272727272728,668.8181818181819,994.3636363636364,1157.7272727272727,1263.1818181818182,1410.5454545454545,1619.2727272727273,1642.090909090909,2434.090909090909,1940.0,5577.142857142857,5583.142857142857,5889.714285714285,5950.142857142857,5792.142857142857,5622.571428571428,6141.571428571428,5513.0,1146.857142857143,1140.2857142857142,7719.1,7589.2,8039.1,8012.3,7915.7,7707.6,8493.6,7549.3,1008.6,1095.1,7702.285714285715,7641.714285714285,8136.142857142857,8183.714285714285,8123.285714285715,7872.857142857143,8687.0,7723.857142857143,675.5714285714286,778.4285714285714,8308.0,8294.333333333334,8689.333333333334,8744.333333333334,8617.0,8347.666666666666,9152.0,8244.666666666666,895.6666666666666,1012.6666666666666,7598.2,7539.8,7914.0,7968.8,7766.2,7539.2,8104.6,7289.6,668.6,709.0,623.3333333333334,770.6666666666666,1041.3333333333333,1132.0,1213.0,1294.3333333333333,1468.6666666666667,1425.3333333333333,2240.0,2028.3333333333333,819.0,1050.3333333333333,1339.3333333333333,1478.3333333333333,1633.3333333333333,1760.3333333333333,2000.6666666666667,1908.6666666666667,2861.6666666666665,2607.333333333333,469.0,688.0,869.0,1018.0,1266.0,1378.0,1530.0,1502.0,2160.0,1762.0,340.2857142857143,479.4285714285714,292.2857142857143,581.4285714285714,2620.0,3982.285714285714,3902.857142857143,4120.142857142857,1528.571428571429,696.2857142857143,226.0,355.5,227.0,488.5,2375.5,3543.0,3699.5,3764.5,1520.0,658.5,502.0,774.5,922.5,1348.5,2410.0,2983.5,3207.0,3327.0,2529.0,1645.5,1548.5,1625.25,1885.5,2093.25,2157.0,2278.25,2576.5,2437.75,2423.25,1995.25,5473.666666666667,5404.333333333333,5646.333333333333,5664.0,5532.333333333333,5466.333333333333,5973.333333333333,5429.666666666667,2140.6666666666665,2142.333333333333,6493.714285714285,6339.857142857143,6765.142857142857,6835.142857142857,6733.142857142857,6535.142857142857,7226.857142857143,6497.571428571428,624.2857142857143,655.2857142857143,6348.5,6200.0,6569.833333333333,6736.5,6642.0,6547.0,7084.666666666667,6458.0,875.0,921.1666666666666,8813.333333333334,8639.666666666666,8949.0,9035.0,8841.0,8612.333333333334,9397.333333333334,8368.666666666666,834.6666666666666,955.6666666666666,4567.4,4627.8,4877.0,4935.4,4882.0,4742.2,5076.8,4643.2,930.2,868.4,672.6,809.6,1059.4,1101.2,1157.4,1263.2,1444.8,1382.6,2183.4,1904.4,746.0,964.6666666666666,1258.6666666666667,1383.0,1517.3333333333333,1602.3333333333333,1815.3333333333333,1781.6666666666667,2690.6666666666665,2440.333333333333,555.8571428571429,736.0,776.8571428571429,979.4285714285714,1669.0,1930.0,2076.5714285714284,2063.5714285714284,2090.714285714286,1633.2857142857142,544.5714285714286,646.8571428571429,501.0,793.5714285714286,2618.428571428572,3742.714285714286,3595.8571428571427,3866.428571428572,1753.2857142857142,918.5714285714286,374.0,509.5,434.0,709.5,1897.5,2390.5,2473.5,2661.5,1545.5,856.5,364.5,577.1666666666666,621.1666666666666,945.8333333333334,1607.5,1926.8333333333333,2197.833333333333,2037.8333333333333,1948.8333333333333,1348.5,375.8333333333333,596.5,935.8333333333334,1044.6666666666667,1146.0,1254.3333333333333,1475.0,1432.8333333333333,2212.833333333333,1891.3333333333333,3354.6666666666665,3426.333333333333,3685.0,3956.0,3843.3333333333335,3748.0,3956.6666666666665,3770.6666666666665,1561.3333333333333,1399.0,8616.5,8561.333333333334,9152.0,9074.166666666666,8921.333333333334,8638.5,9522.666666666666,8462.166666666666,957.5,1116.0
319,3.04814,217.33333333333331,395.0,605.6666666666666,683.6666666666666,794.3333333333334,852.6666666666666,993.6666666666666,1061.6666666666667,1881.0,1557.0,7875.333333333333,7809.666666666667,8066.0,7818.333333333333,7480.0,7540.333333333333,8452.666666666666,7271.0,923.0,961.6666666666666,488.0,585.5,829.25,903.25,994.5,1085.0,1260.0,1266.25,2260.5,1980.25,760.2,817.2,1012.0,1117.8,1189.8,1306.4,1413.2,1460.4,2212.0,1915.4,604.0,743.6666666666666,967.6666666666666,1103.3333333333333,1161.3333333333333,1308.6666666666667,1457.3333333333333,1493.6666666666667,2501.6666666666665,2119.333333333333,588.3333333333334,771.6666666666666,783.6666666666666,1042.0,1709.0,1929.0,2028.0,2107.0,2344.333333333333,1783.0,601.0,815.0,488.0,936.5,3484.5,4639.0,4620.0,4728.5,2040.5,905.5,274.3333333333333,489.6666666666667,271.3333333333333,634.0,2556.0,3319.0,3433.333333333333,3524.0,1558.6666666666667,673.6666666666666,442.125,750.625,755.125,1353.75,2537.5,2991.0,3160.0,3305.0,2225.375,1260.875,461.09090909090907,663.1818181818181,992.2727272727273,1166.2727272727273,1248.6363636363635,1401.4545454545455,1610.909090909091,1666.6363636363635,2450.454545454545,1919.8181818181815,5431.857142857143,5466.714285714285,5769.285714285715,5906.571428571428,5852.857142857143,5666.428571428572,6067.857142857143,5582.428571428572,1221.7142857142858,1131.7142857142858,7685.5,7569.4,7939.9,8088.1,7983.4,7784.8,8398.6,7666.6,1037.0,1072.5,7415.714285714285,7297.0,7732.571428571428,7577.142857142857,7446.0,7238.0,8080.285714285715,7061.142857142857,702.0,731.4285714285714,7875.333333333333,7809.666666666667,8066.0,7818.333333333333,7480.0,7540.333333333333,8452.666666666666,7271.0,923.0,961.6666666666666,5772.4,5686.2,5951.0,4885.0,4894.2,4855.6,6149.2,4768.0,1041.0,902.8,540.0,635.0,848.6666666666666,959.3333333333334,1040.6666666666667,1149.6666666666667,1237.3333333333333,1294.3333333333333,2270.0,1984.6666666666667,746.0,853.3333333333334,1034.0,1148.6666666666667,1227.0,1339.6666666666667,1518.6666666666667,1510.3333333333333,2449.333333333333,2161.6666666666665,491.0,666.0,793.0,1009.0,1252.0,1344.0,1468.0,1561.0,2329.0,1928.0,416.8571428571428,644.2857142857143,347.85714285714283,774.7142857142857,3313.5714285714284,4576.285714285715,4566.142857142857,4676.142857142857,1885.4285714285716,825.8571428571429,234.5,416.0,219.0,512.5,2162.0,2920.5,3011.0,2994.5,1095.0,471.0,891.5,1249.5,1382.5,1939.0,3243.5,3881.5,4004.0,4145.0,2848.0,1816.0,1164.0,1470.25,2027.0,2320.0,2459.25,2592.75,2878.5,2848.75,3338.5,2533.75,5250.333333333333,5109.666666666667,5270.0,5445.666666666667,5394.666666666667,5201.666666666667,5619.666666666667,5137.0,2194.333333333333,2021.6666666666667,3954.571428571429,3938.285714285714,4222.428571428572,4528.285714285715,4544.285714285715,4449.0,4684.714285714285,4477.142857142857,963.7142857142856,899.8571428571429,2595.833333333333,2545.0,2910.1666666666665,3071.833333333333,3041.333333333333,3072.833333333333,3307.6666666666665,3142.6666666666665,1268.3333333333333,1143.8333333333333,6103.333333333333,6020.666666666667,6389.0,6545.333333333333,6485.333333333333,6323.666666666667,6796.0,6328.666666666667,1044.6666666666667,1048.0,1931.0,2020.8,2284.2,2542.0,2616.6,2665.2,2705.6,2712.4,1386.0,1234.6,709.8,800.4,993.6,1103.8,1136.4,1232.6,1366.8,1394.6,2240.4,1922.6,621.3333333333334,729.0,923.6666666666666,1032.0,1126.3333333333333,1251.3333333333333,1336.0,1430.6666666666667,2277.333333333333,1970.6666666666667,438.4285714285714,640.5714285714286,576.1428571428571,890.5714285714286,1929.142857142857,2253.1428571428573,2259.5714285714284,2394.714285714286,2124.714285714286,1456.857142857143,524.0,708.4285714285714,441.2857142857143,862.1428571428571,3084.5714285714284,4210.285714285715,4048.428571428572,4273.428571428572,1787.571428571429,805.8571428571429,634.0,884.0,853.0,1339.5,2356.0,2785.5,2792.0,3011.5,1889.5,1088.5,379.8333333333333,545.6666666666666,755.3333333333334,921.3333333333334,1100.8333333333333,1223.6666666666667,1335.5,1425.1666666666667,2044.3333333333333,1578.3333333333333,238.33333333333331,362.8333333333333,590.3333333333334,678.8333333333334,766.8333333333334,838.0,970.5,1072.0,1995.0,1673.6666666666667,1870.6666666666667,1932.0,2066.333333333333,2344.333333333333,2323.333333333333,2326.6666666666665,2322.333333333333,2375.6666666666665,1130.0,972.3333333333334,5526.333333333333,5531.0,5924.833333333333,6322.0,6225.333333333333,6147.833333333333,6332.666666666667,6141.0,1006.5,1002.3333333333334
281,2.82719,273.3333333333333,457.6666666666667,657.6666666666666,723.6666666666666,818.3333333333334,836.6666666666666,991.0,1017.3333333333334,1754.0,1579.6666666666667,7490.333333333333,7560.0,7890.666666666667,7999.0,7903.0,7737.0,8237.666666666666,7648.666666666667,910.6666666666666,998.0,518.25,635.25,881.5,996.75,1058.25,1143.25,1288.0,1284.5,2215.75,2116.0,1437.8,1488.6,1650.8,1750.8,1698.8,1711.2,2032.0,1771.4,2670.4,2367.2,657.3333333333334,821.0,1099.3333333333333,1252.0,1328.0,1421.6666666666667,1542.0,1607.6666666666667,2685.0,2456.333333333333,723.0,925.0,1089.0,1324.0,1688.0,1860.6666666666667,1886.6666666666667,2022.0,2869.6666666666665,2468.333333333333,5266.0,4860.5,4396.0,5048.5,5908.5,6219.0,6467.0,6076.0,4356.5,3303.5,660.3333333333334,922.3333333333334,712.3333333333334,1009.6666666666666,3517.0,4820.0,4877.333333333333,5038.0,2079.6666666666665,1067.6666666666667,474.125,772.375,741.75,1238.5,2736.5,3389.25,3727.75,3752.75,2116.5,1153.625,606.7272727272727,853.7272727272727,1255.5454545454545,1515.5454545454545,1639.0,1787.7272727272727,1977.7272727272727,2071.7272727272725,2679.3636363636365,2139.3636363636365,4860.714285714285,4999.285714285715,5322.0,5225.857142857143,5149.571428571428,5020.714285714285,5560.142857142857,5014.571428571428,1246.2857142857142,1250.7142857142858,6633.1,6584.9,7078.3,7238.2,7117.0,7015.7,7571.2,6960.7,1076.6,1138.3,6824.428571428572,6881.571428571428,7330.285714285715,7491.857142857143,7376.857142857143,7207.142857142857,7759.714285714285,7110.142857142857,725.0,809.4285714285714,7490.333333333333,7560.0,7890.666666666667,7999.0,7903.0,7737.0,8237.666666666666,7648.666666666667,910.6666666666666,998.0,5280.0,5351.0,5683.0,5620.8,5679.4,5528.2,5943.6,5454.8,776.8,762.4,565.0,694.3333333333334,910.0,1001.6666666666666,1071.3333333333333,1143.6666666666667,1295.0,1293.3333333333333,2152.6666666666665,2023.0,808.3333333333334,987.0,1256.0,1413.6666666666667,1513.0,1632.3333333333333,1768.0,1808.0,2893.333333333333,2720.333333333333,560.0,771.0,937.0,1174.0,1443.0,1532.0,1626.0,1690.0,2629.0,2294.0,393.4285714285714,597.4285714285714,326.1428571428572,728.0,3314.8571428571427,4726.857142857143,4625.428571428572,4819.285714285715,1814.571428571429,773.2857142857143,303.5,590.5,329.5,758.0,3404.0,4801.0,4936.0,5025.5,1797.5,775.5,1307.0,1866.0,2363.0,2871.5,3829.5,4252.5,4143.0,4585.5,3940.5,3375.0,784.5,986.0,1343.75,1527.25,1641.5,1766.25,1932.5,1973.25,2548.5,2092.25,5396.0,5354.0,5612.0,5760.333333333333,5655.666666666667,5577.666666666667,5925.0,5498.333333333333,1645.6666666666667,1633.0,4469.428571428572,4423.857142857143,4767.857142857143,4997.142857142857,5009.428571428572,4946.0,5186.571428571428,4923.571428571428,940.4285714285714,935.4285714285714,3120.1666666666665,3022.833333333333,3326.1666666666665,3469.1666666666665,3481.833333333333,3479.0,3753.0,3571.0,1278.5,1219.6666666666667,6964.0,6931.333333333333,7244.0,7455.666666666667,7294.666666666667,7175.333333333333,7612.0,7105.333333333333,1055.3333333333333,1117.6666666666667,3478.0,3518.2,3820.4,3970.8,3954.0,3898.6,4118.8,3880.2,1190.6,1130.2,738.6,849.2,1082.6,1220.2,1276.2,1361.2,1506.0,1522.2,2476.2,2246.0,714.6666666666666,873.3333333333334,1135.3333333333333,1288.6666666666667,1399.0,1520.0,1630.0,1666.3333333333333,2735.0,2543.0,477.4285714285714,720.4285714285714,630.2857142857143,1001.1428571428572,2211.5714285714284,2639.1428571428573,2694.0,2764.428571428572,2337.5714285714284,1676.142857142857,1011.0,1307.428571428571,1004.4285714285714,1410.571428571429,3660.571428571429,4901.285714285715,4815.0,4994.0,2306.1428571428573,1211.428571428571,1588.5,1273.0,911.0,1799.5,3239.0,3961.0,3607.0,4439.5,2502.5,2135.0,484.0,695.0,939.5,1155.3333333333333,1423.5,1591.3333333333333,1541.1666666666667,1778.5,2369.5,1919.0,280.5,454.0,704.6666666666666,811.8333333333334,871.8333333333334,966.1666666666666,1084.8333333333333,1126.6666666666667,2090.333333333333,1961.6666666666667,6740.666666666667,6663.0,6856.333333333333,6846.666666666667,6635.666666666667,6491.0,7441.333333333333,6507.0,4598.666666666667,4312.0,7144.0,7136.666666666667,7548.0,7835.666666666667,7686.0,7523.833333333333,7976.833333333333,7433.833333333333,821.3333333333334,902.1666666666666
